T, Z1, Z2, Y1, Y2, U1, U2, X1, X2, 
183, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
184, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
185, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
186, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
187, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
188, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
189, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
190, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
191, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
192, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
193, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
194, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
195, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
196, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
197, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
198, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
199, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
200, 0.000000e+000, 0.000000e+000, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.000000e+000, -4.000000e+000, -4.000000e+000, 
201, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.900000e+000, -4.000000e+000, -3.900000e+000, 
202, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.849621e+000, -4.000000e+000, -3.849621e+000, 
203, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.791691e+000, -4.000000e+000, -3.791691e+000, 
204, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.735425e+000, -4.000000e+000, -3.735425e+000, 
205, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.678793e+000, -4.000000e+000, -3.678793e+000, 
206, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.622242e+000, -4.000000e+000, -3.622242e+000, 
207, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.565673e+000, -4.000000e+000, -3.565673e+000, 
208, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.509108e+000, -4.000000e+000, -3.509108e+000, 
209, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.452542e+000, -4.000000e+000, -3.452542e+000, 
210, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.395976e+000, -4.000000e+000, -3.395976e+000, 
211, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.339410e+000, -4.000000e+000, -3.339410e+000, 
212, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.282844e+000, -4.000000e+000, -3.282844e+000, 
213, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.226278e+000, -4.000000e+000, -3.226278e+000, 
214, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.169712e+000, -4.000000e+000, -3.169712e+000, 
215, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.113146e+000, -4.000000e+000, -3.113146e+000, 
216, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.056580e+000, -4.000000e+000, -3.056580e+000, 
217, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.000014e+000, -4.000000e+000, -3.000014e+000, 
218, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.943449e+000, -4.000000e+000, -2.943449e+000, 
219, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.886883e+000, -4.000000e+000, -2.886883e+000, 
220, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.830317e+000, -4.000000e+000, -2.830317e+000, 
221, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.773751e+000, -4.000000e+000, -2.773751e+000, 
222, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.717185e+000, -4.000000e+000, -2.717185e+000, 
223, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.660619e+000, -4.000000e+000, -2.660619e+000, 
224, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.604053e+000, -4.000000e+000, -2.604053e+000, 
225, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.547487e+000, -4.000000e+000, -2.547487e+000, 
226, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.490921e+000, -4.000000e+000, -2.490921e+000, 
227, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.434355e+000, -4.000000e+000, -2.434355e+000, 
228, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.377789e+000, -4.000000e+000, -2.377789e+000, 
229, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.321223e+000, -4.000000e+000, -2.321223e+000, 
230, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.264657e+000, -4.000000e+000, -2.264657e+000, 
231, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.208091e+000, -4.000000e+000, -2.208091e+000, 
232, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.151525e+000, -4.000000e+000, -2.151525e+000, 
233, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.094960e+000, -4.000000e+000, -2.094960e+000, 
234, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.038394e+000, -4.000000e+000, -2.038394e+000, 
235, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.981828e+000, -4.000000e+000, -1.981828e+000, 
236, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.925262e+000, -4.000000e+000, -1.925262e+000, 
237, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.868696e+000, -4.000000e+000, -1.868696e+000, 
238, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.812130e+000, -4.000000e+000, -1.812130e+000, 
239, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.755564e+000, -4.000000e+000, -1.755564e+000, 
240, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.698998e+000, -4.000000e+000, -1.698998e+000, 
241, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.642432e+000, -4.000000e+000, -1.642432e+000, 
242, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.585867e+000, -4.000000e+000, -1.585867e+000, 
243, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.529301e+000, -4.000000e+000, -1.529301e+000, 
244, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.472735e+000, -4.000000e+000, -1.472735e+000, 
245, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.416169e+000, -4.000000e+000, -1.416169e+000, 
246, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.359603e+000, -4.000000e+000, -1.359603e+000, 
247, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.303037e+000, -4.000000e+000, -1.303037e+000, 
248, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.246471e+000, -4.000000e+000, -1.246471e+000, 
249, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.189905e+000, -4.000000e+000, -1.189905e+000, 
250, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.133339e+000, -4.000000e+000, -1.133339e+000, 
251, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.076773e+000, -4.000000e+000, -1.076773e+000, 
252, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.020207e+000, -4.000000e+000, -1.020207e+000, 
253, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -9.636415e-001, -4.000000e+000, -9.636415e-001, 
254, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -9.070756e-001, -4.000000e+000, -9.070756e-001, 
255, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -8.505096e-001, -4.000000e+000, -8.505096e-001, 
256, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -7.939438e-001, -4.000000e+000, -7.939438e-001, 
257, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -7.373778e-001, -4.000000e+000, -7.373778e-001, 
258, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -6.808119e-001, -4.000000e+000, -6.808119e-001, 
259, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -6.242460e-001, -4.000000e+000, -6.242460e-001, 
260, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -5.676801e-001, -4.000000e+000, -5.676801e-001, 
261, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -5.111142e-001, -4.000000e+000, -5.111142e-001, 
262, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -4.545482e-001, -4.000000e+000, -4.545482e-001, 
263, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.979823e-001, -4.000000e+000, -3.979823e-001, 
264, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -3.414164e-001, -4.000000e+000, -3.414164e-001, 
265, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.848505e-001, -4.000000e+000, -2.848505e-001, 
266, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.282846e-001, -4.000000e+000, -2.282846e-001, 
267, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.717187e-001, -4.000000e+000, -1.717187e-001, 
268, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -1.151528e-001, -4.000000e+000, -1.151528e-001, 
269, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -5.858684e-002, -4.000000e+000, -5.858684e-002, 
270, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, -2.020914e-003, -4.000000e+000, -2.020914e-003, 
271, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 5.454500e-002, -4.000000e+000, 5.454500e-002, 
272, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.111109e-001, -4.000000e+000, 1.111109e-001, 
273, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.676768e-001, -4.000000e+000, 1.676768e-001, 
274, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.242427e-001, -4.000000e+000, 2.242427e-001, 
275, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.808086e-001, -4.000000e+000, 2.808086e-001, 
276, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.373745e-001, -4.000000e+000, 3.373745e-001, 
277, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.939404e-001, -4.000000e+000, 3.939404e-001, 
278, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.505063e-001, -4.000000e+000, 4.505063e-001, 
279, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 5.070723e-001, -4.000000e+000, 5.070723e-001, 
280, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 5.636382e-001, -4.000000e+000, 5.636382e-001, 
281, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 6.202042e-001, -4.000000e+000, 6.202042e-001, 
282, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 6.767700e-001, -4.000000e+000, 6.767700e-001, 
283, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 7.333360e-001, -4.000000e+000, 7.333360e-001, 
284, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 7.899019e-001, -4.000000e+000, 7.899019e-001, 
285, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 8.464678e-001, -4.000000e+000, 8.464678e-001, 
286, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 9.030337e-001, -4.000000e+000, 9.030337e-001, 
287, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 9.595996e-001, -4.000000e+000, 9.595996e-001, 
288, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.016166e+000, -4.000000e+000, 1.016166e+000, 
289, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.072731e+000, -4.000000e+000, 1.072731e+000, 
290, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.129297e+000, -4.000000e+000, 1.129297e+000, 
291, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.185863e+000, -4.000000e+000, 1.185863e+000, 
292, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.242429e+000, -4.000000e+000, 1.242429e+000, 
293, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.298995e+000, -4.000000e+000, 1.298995e+000, 
294, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.355561e+000, -4.000000e+000, 1.355561e+000, 
295, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.412127e+000, -4.000000e+000, 1.412127e+000, 
296, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.468693e+000, -4.000000e+000, 1.468693e+000, 
297, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.525259e+000, -4.000000e+000, 1.525259e+000, 
298, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.581825e+000, -4.000000e+000, 1.581825e+000, 
299, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.638391e+000, -4.000000e+000, 1.638391e+000, 
300, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.694957e+000, -4.000000e+000, 1.694957e+000, 
301, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.751522e+000, -4.000000e+000, 1.751522e+000, 
302, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.808088e+000, -4.000000e+000, 1.808088e+000, 
303, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.864654e+000, -4.000000e+000, 1.864654e+000, 
304, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.921220e+000, -4.000000e+000, 1.921220e+000, 
305, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 1.977786e+000, -4.000000e+000, 1.977786e+000, 
306, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.034352e+000, -4.000000e+000, 2.034352e+000, 
307, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.090918e+000, -4.000000e+000, 2.090918e+000, 
308, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.147484e+000, -4.000000e+000, 2.147484e+000, 
309, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.204050e+000, -4.000000e+000, 2.204050e+000, 
310, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.260616e+000, -4.000000e+000, 2.260616e+000, 
311, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.317182e+000, -4.000000e+000, 2.317182e+000, 
312, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.373748e+000, -4.000000e+000, 2.373748e+000, 
313, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.430314e+000, -4.000000e+000, 2.430314e+000, 
314, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.486879e+000, -4.000000e+000, 2.486879e+000, 
315, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.543445e+000, -4.000000e+000, 2.543445e+000, 
316, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.600011e+000, -4.000000e+000, 2.600011e+000, 
317, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.656577e+000, -4.000000e+000, 2.656577e+000, 
318, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.713143e+000, -4.000000e+000, 2.713143e+000, 
319, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.769709e+000, -4.000000e+000, 2.769709e+000, 
320, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.826275e+000, -4.000000e+000, 2.826275e+000, 
321, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.882841e+000, -4.000000e+000, 2.882841e+000, 
322, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.939407e+000, -4.000000e+000, 2.939407e+000, 
323, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.995973e+000, -4.000000e+000, 2.995973e+000, 
324, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.052539e+000, -4.000000e+000, 3.052539e+000, 
325, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.109105e+000, -4.000000e+000, 3.109105e+000, 
326, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.165670e+000, -4.000000e+000, 3.165670e+000, 
327, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.222236e+000, -4.000000e+000, 3.222236e+000, 
328, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.278802e+000, -4.000000e+000, 3.278802e+000, 
329, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.335368e+000, -4.000000e+000, 3.335368e+000, 
330, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.391934e+000, -4.000000e+000, 3.391934e+000, 
331, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.448500e+000, -4.000000e+000, 3.448500e+000, 
332, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.505066e+000, -4.000000e+000, 3.505066e+000, 
333, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.561632e+000, -4.000000e+000, 3.561632e+000, 
334, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.618198e+000, -4.000000e+000, 3.618198e+000, 
335, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.674764e+000, -4.000000e+000, 3.674764e+000, 
336, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.731330e+000, -4.000000e+000, 3.731330e+000, 
337, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.787896e+000, -4.000000e+000, 3.787896e+000, 
338, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.844461e+000, -4.000000e+000, 3.844461e+000, 
339, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.901027e+000, -4.000000e+000, 3.901027e+000, 
340, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.957593e+000, -4.000000e+000, 3.957593e+000, 
341, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
342, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
343, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
344, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
345, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
346, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
347, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
348, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
349, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
350, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
351, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
352, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
353, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
354, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
355, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
356, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
357, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
358, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
359, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
360, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
361, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
362, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
363, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
364, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
365, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
